date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:24	399154/399154	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:01%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1-20240604011301-kdopg.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1-20240604011301-kdopg.png	(from https://www.michaonsol.com/)
22:55:24	336725/336725	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1f-20240604011301-8mn3c.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1f-20240604011301-8mn3c.png	(from https://www.michaonsol.com/)
22:55:24	27884/27884	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-20240604011300-7o1jg.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-20240604011300-7o1jg.jpg	(from https://www.michaonsol.com/)
22:55:24	414195/414195	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:02%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1gf-20240604011301-k0rst.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1gf-20240604011301-k0rst.png	(from https://www.michaonsol.com/)
22:55:25	60856/60856	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-20240604011301-bpr-4.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-20240604011301-bpr-4.jpg	(from https://www.michaonsol.com/)
22:55:25	289354/289354	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1-20240604011640-j835v.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1-20240604011640-j835v.png	(from https://www.michaonsol.com/)
22:55:25	369765/369765	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:31%20GMT	https://w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1r-20240604011640-sxlk6.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1r-20240604011640-sxlk6.png	(from https://www.michaonsol.com/)
22:55:26	384668/384668	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:31%20GMT	https://w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1-20240604011640-1iv5q.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1-20240604011640-1iv5q.png	(from https://www.michaonsol.com/)
22:55:26	191958/191958	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:29%20GMT	https://w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665c9690270b42c303de9dd4_eifell1-1-20240604011640-lk659.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/665c9690270b42c303de9dd4_eifell1-1-20240604011640-lk659.png	(from https://www.michaonsol.com/)
22:55:26	434000/434000	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:34%20GMT	https://w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-1-20240604011640-calcb.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-1-20240604011640-calcb.png	(from https://www.michaonsol.com/)
22:55:26	842335/842335	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:02%20GMT	https://w.ladicdn.com/s700x1100/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s700x1100/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	(from https://www.michaonsol.com/)
22:55:26	28985/28985	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/4568c98faa524bffeebc881f65f0dde3-20240506060852-rwddi.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/4568c98faa524bffeebc881f65f0dde3-20240506060852-rwddi.jpg	(from https://www.michaonsol.com/)
22:55:26	570017/570017	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:32%20GMT	https://w.ladicdn.com/s650x800/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-1-20240604011640-kwl1w.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s650x800/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-1-20240604011640-kwl1w.png	(from https://www.michaonsol.com/)
22:55:27	26282/26282	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:01%20GMT	https://w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/5f7829afd8069a06c3f83ce9f03a1217-20240506060851-s6mcv.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/5f7829afd8069a06c3f83ce9f03a1217-20240506060851-s6mcv.jpg	(from https://www.michaonsol.com/)
22:55:27	29915/29915	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/481b173872665c54bfd66e26f0d521d6-20240506061255-hsogz.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/481b173872665c54bfd66e26f0d521d6-20240506061255-hsogz.jpg	(from https://www.michaonsol.com/)
